"R03657"		1	"ATP + L-Leucine + tRNA(Leu) = AMP + Pyrophosphate + L-Leucyl-tRNA"	"C00002 + C00123 + C01645 = C00020 + C00013 + C02047"	1645	2047	123	2047						"6.1.1.4"																																																																					"L-Leucine:tRNA(Leu) ligase (AMP-forming)"	"KO: K01869  leucyl-tRNA synthetase"	"PATH: rn00290  Valine, leucine and isoleucine biosynthesis
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03277  C00123_C02047 main
RP: A03278  C01645_C02047 main"
"R03658"		1	"ATP + L-Lysine + tRNA(Lys) = AMP + Pyrophosphate + L-Lysyl-tRNA"	"C00002 + C00047 + C01646 = C00020 + C00013 + C01931"	1646	1931	47	1931						"6.1.1.6"																																																																					"L-Lysine:tRNALys ligase (AMP-forming)"	"KO: K01871  lysyl-tRNA synthetase
KO: K04566  lysyl-tRNA synthetase, class I
KO: K04567  lysyl-tRNA synthetase, class II
KO: K04568  lysyl-tRNA synthetase, class II"	"PATH: rn00300  Lysine biosynthesis
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	
"R03659"		1	"ATP + L-Methionine + tRNA(Met) = AMP + Pyrophosphate + L-Methionyl-tRNA"	"C00002 + C00073 + C01647 = C00020 + C00013 + C02430"	1647	2430	73	2430						"6.1.1.10"																																																																					"L-Methionine:tRNAMet ligase (AMP-forming)"	"KO: K01874  methionyl-tRNA synthetase"	"PATH: rn00271  Methionine metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03281  C00073_C02430 main
RP: A03282  C01647_C02430 main"
"R03660"		1	"ATP + L-Phenylalanine + tRNA(Phe) = AMP + Pyrophosphate + L-Phenylalanyl-tRNA(Phe)"	"C00002 + C00079 + C01648 = C00020 + C00013 + C03511"	1648	3511	79	3511						"6.1.1.20"																																																																					"L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)"	"KO: K01888  phenylalanyl-tRNA synthetase"	"PATH: rn00400  Phenylalanine, tyrosine and tryptophan biosynthesis
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03283  C00079_C03511 main
RP: A03284  C01648_C03511 main"
"R03661"		1	"ATP + L-Proline + tRNA(Pro) = AMP + Pyrophosphate + L-Prolyl-tRNA(Pro)"	"C00002 + C00148 + C01649 = C00020 + C00013 + C02702"	1649	2702	148	2702						"6.1.1.15"																																																																					"L-Proline:tRNA(Pro) ligase (AMP-forming)"	"KO: K01881  prolyl-tRNA synthetase"	"PATH: rn00330  Arginine and proline metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03285  C00148_C02702 main
RP: A03286  C01649_C02702 main"
"R03662"		1	"ATP + L-Serine + tRNA(Ser) = AMP + Pyrophosphate + L-Seryl-tRNA(Ser)"	"C00002 + C00065 + C01650 = C00020 + C00013 + C02553"	1650	2553	65	2553						"6.1.1.11"																																																																					"L-Serine:tRNA(Ser) ligase (AMP-forming)"	"KO: K01875  seryl-tRNA synthetase"	"PATH: rn00260  Glycine, serine and threonine metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03287  C00065_C02553 main
RP: A03288  C01650_C02553 main"
"R03663"		1	"ATP + L-Threonine + tRNA(Thr) = AMP + Pyrophosphate + L-Threonyl-tRNA(Thr)"	"C00002 + C00188 + C01651 = C00020 + C00013 + C02992"	1651	2992	188	2992						"6.1.1.3"																																																																					"L-Threonine:tRNA(Thr) ligase (AMP-forming)"	"KO: K01868  threonyl-tRNA synthetase"	"PATH: rn00260  Glycine, serine and threonine metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03289  C00188_C02992 main
RP: A03290  C01651_C02992 main"
"R03664"		1	"ATP + L-Tryptophan + tRNA(Trp) = AMP + Pyrophosphate + L-Tryptophanyl-tRNA(Trp)"	"C00002 + C00078 + C01652 = C00020 + C00013 + C03512"	1652	3512	78	3512						"6.1.1.2"																																																																					"L-Tryptophan -tRNA(Trp) ligase (AMP-forming)"	"KO: K01867  tryptophanyl-tRNA synthetase"	"PATH: rn00380  Tryptophan metabolism
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03291  C00078_C03512 main
RP: A03292  C01652_C03512 main"
"R03665"		1	"ATP + L-Valine + tRNA(Val) = AMP + Pyrophosphate + L-Valyl-tRNA(Val)"	"C00002 + C00183 + C01653 = C00020 + C00013 + C02554"	1653	2554	183	2554						"6.1.1.9"																																																																					"L-Valine:tRNAVal ligase (AMP-forming)"	"KO: K01873  valyl-tRNA synthetase"	"PATH: rn00290  Valine, leucine and isoleucine biosynthesis
PATH: rn00970  Aminoacyl-tRNA biosynthesis"	"RP: A03293  C00183_C02554 main
RP: A03294  C01653_C02554 main"
"R03666"	"!enzyme unknown, 1 Kegg"	0	"Cadaverine = Piperideine"	"C01672 = C06181"	1672	6181																																																																															"PATH: rn00960  Alkaloid biosynthesis II"	
"R03667"		0	"Coformycin + NADP+ = 8-Oxocoformycin + NADPH + H+"	"C01677 + C00006 = C02243 + C00005 + C00080"	1677	2243								"1.1.1.235"																																																																					"coformycin:NADP+ 8-oxidoreductase"			
"R03668"		0	"Acetyl-CoA + Cysteamine = CoA + S-Acetylthioethanolamine"	"C00024 + C01678 = C00010 + C03537"	24	3537	1678	3537						"2.3.1.11"																																																																					"Acetyl-CoA:thioethanolamine S-acetyltransferase"			"RP: A00007  C00010_C00024 main
RP: A03296  C01678_C03537 main
RP: A07657  C00024_C03537 trans"
																																																																																						
																																																																																						
"R03671"	"!hydro-lyase, 0 Kegg"	0	"D-Fuconate = 2-Dehydro-3-deoxy-D-fuconate + H2O"	"C01680 = C06159 + C00001"	1680	6159								"4.2.1.67"																																																																					"D-Fuconate hydro-lyase"		"PATH: rn00051  Fructose and mannose metabolism"	"RP: A03298  C01680_C06159 main"
"R03672"	"!2 pairs C-flow, enzyme unknown, 1 Kegg 1 before"	0	"L-Dopachrome + 3,4-Dihydroxy-L-phenylalanine = 2-Carboxy-2,3-dihydro-5,6-dihydroxyindole + Dopaquinone"	"C01693 + C00355 = C05604 + C00822"	355	822	1693	5604																																																																													"PATH: rn00350  Tyrosine metabolism"	"RP: A00507  C00355_C00822 main"
"R03673"		1	"L-Dopachrome = 5,6-Dihydroxyindole-2-carboxylate"	"C01693 = C04185"	1693	4185								"5.3.3.12"																																																																					"L-Dopachrome delta7-delta2-isomerase"	"KO: K01827  dopachrome tautomerase"	"PATH: rn00350  Tyrosine metabolism"	
"R03674"		1	"L-Dopachrome = 5,6-Dihydroxyindole + CO2"	"C01693 = C05578 + C00011"	1693	5578								"1.14.18.1"	"4.1.1.-"																																																																				"L-Dopachrome:oxygen oxidoreductase"	"KO: K00505  tyrosinase
KO: K01618"	"PATH: rn00350  Tyrosine metabolism"	
"R03675"	"!hydro-lyase, 0 before"	1	"5alpha-Ergosta-7,22-diene-3beta,5-diol = Ergosterol + H2O"	"C04416 = C01694 + C00001"	4416	1694								"4.2.1.62"																																																																					"5alpha-Ergosta-7,22-diene-3beta,5-diol 5,6-hydro-lyase"			"RP: A03302  C01694_C04416 main"
"R03676"	"!enzyme unknown, 1 Kegg 1 before"	0	"Ergosterol + Acceptor = Ergosta-5,7,22,24(28)-tetraen-3beta-ol + Reduced acceptor + 2 H+"	"C01694 + C00028 = C05440 + C00030 + 2 C00080"	1694	5440																																																																															"PATH: rn00100  Biosynthesis of steroids"	"RP: A00704  C01694_C05440 main"
"R03677"	"!enzyme unknown, 1 Kegg 1 before"	0	"Ergosterol = Vitamin D2"	"C01694 = C05441"	1694	5441																																																																															"PATH: rn00100  Biosynthesis of steroids"	
"R03678"		1	"Biliverdin + Reduced ferredoxin = (3Z)-Phytochromobilin + Oxidized ferredoxin "	"C00500 + C00138 = C05913 + C00139 "	500	5913								"1.3.7.4"																																																																					"(3Z)-phytochromobilin:ferredoxin oxidoreductase"	"KO: K08101  phytochromobilin:ferredoxin oxidoreductase"	"PATH: rn00860  Porphyrin and chlorophyll metabolism"	
"R03679"	"!1 before, sugar rule balanced"	0	"UDP-D-galactose + Galactogen = UDP + 1,6-beta-D-Galactosylgalactogen"	"C00052 + C01698 = C00015 + C04034"	52	4034	1698	4034						"2.4.1.205"																																																																					"UDPgalactose:galactogen beta-1,6-D-galactosyltransferase"			"RP: A00017  C00015_C00052 main"
"R03680"		0	"UDP-glucose + Gibberellin A3 = UDP + Gibberellin 2-O-beta-D-glucoside"	"C00029 + C01699 = C00015 + C04070"	29	4070	1699	4070						"2.4.1.176"																																																																					"UDPglucose:gibberellin 2-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main
RP: A07662  C00029_C04070 trans"
"R03681"		0	"UDP-glucose + Glycogenin = UDP + Glucosylglycogenin"	"C00029 + C01702 = C00015 + C02687"	29	2687	1702	2687						"2.4.1.186"																																																																					"UDPglucose:glycogenin glucosyltransferase"			"RP: A00012  C00015_C00029 main"
"R03682"	"!enzyme unknown, 0 Kegg => O2!"	1	"Hemoglobin + Oxygen = Oxyhemoglobin"	"C01708 + C00007 = C05781"	1708	5781																																																																															"PATH: rn00860  Porphyrin and chlorophyll metabolism"	
"R03683"	"!3 pairs! C-flow cm"	1	"Hemoglobin + FADH2 + 3 Oxygen = Globin + Biliverdin + CO + Fe3+ + FAD + 3 H2O"	"C01708 + C01352 + 3 C00007 = C06258 + C00500 + C00237 + C14819 + C00016 + 3 C00001"	1708	6258	1708	500						"1.14.99.3"																																																																					"Hemoglobin:oxygen oxidoreductase (alpha-methylene-oxydizing, hydroxylating)"	"KO: K00510  heme oxygenase"	"PATH: rn00860  Porphyrin and chlorophyll metabolism"	
"R03684"	"!enzyme unknown, 1 Kegg 1 before"	0	"Hemoglobin = Globin + Heme"	"C01708 = C06258 + C00032"	1708	32	1708	6258																																																																													"PATH: rn00860  Porphyrin and chlorophyll metabolism"	
"R03685"	"!hydrolysis, 1 before, 0 Brenda"	0	"Bis-D-fructose 2',1:2,1'-dianhydride + H2O = Inulobiose"	"C04333 + C00001 = C01711"	4333	1711								"3.2.1.134"																																																																					"Bis-D-fructose-2',1:2,1'-dianhydride fructohydrolase"			
"R03686"		0	"UDP-glucose + Apigenin-6-C-glucoside = Isovitexin 2''-O-beta-D-glucoside + UDP"	"C00029 + C01714 = C04199 + C00015"	29	4199	1714	4199						"2.4.1.106"																																																																					"UDPglucose:isovitexin 2''-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main
RP: A03313  C01714_C04199 main
RP: A07665  C00029_C04199 trans"
"R03687"		0	"2-Quinolinecarboxylic acid + Acceptor + H2O = 4-Hydroxy-2-quinolinecarboxylic acid + Reduced acceptor"	"C06325 + C00028 + C00001 = C01717 + C00030"	6325	1717								"1.3.99.18"																																																																					"2-Quinolinecarboxylic acid:acceptor 4-oxidoreductase (hydroxylating)"			
"R03688"	"!hydro-lyase, 0 before, 1 Brenda"	1	"L-Fuconate = 2-Dehydro-3-deoxy-L-fuconate + H2O"	"C01720 = C03827 + C00001"	1720	3827								"4.2.1.68"																																																																					"L-Fuconate hydro-lyase"			
"R03689"	"!enzyme unknown, 1 Kegg 1 before"	0	"Lanosterol + NADPH = 24,25-Dihydrolanosterol + NADP+"	"C01724 + C00005 = C05109 + C00006"	1724	5109																																																																															"PATH: rn00100  Biosynthesis of steroids"	
"R03690"		1	"Lanosterol + Oxygen + NADPH + H+ = 14-Demethyllanosterol + Formate + NADP+"	"C01724 + C00007 + C00005 + C00080 = C05108 + C00058 + C00006"	1724	58	1724	5108						"1.3.1.70"	"1.14.13.70"																																																																						"PATH: rn00100  Biosynthesis of steroids"	"RP: A03318  C01724_C05108 main"
"R03691"		1	"ATP + D-Lombricine = ADP + N-Phospho-D-lombricine"	"C00002 + C01726 = C00008 + C02855"	1726	2855								"2.7.3.5"																																																																					"ATP:lombricine N-phosphotransferase"		"PATH: rn00260  Glycine, serine and threonine metabolism"	"RP: A00003  C00002_C00008 main
RP: A03319  C01726_C02855 main
RP: A07668  C00002_C02855 trans"
"R03692"		1	"Dihydrocoumarin + H2O = 3-(2-Hydroxyphenyl)propanoate"	"C02274 + C00001 = C01198"	2274	1198								"3.1.1.35"																																																																					"Dihydrocoumarin lactonohydrolase"		"PATH: rn00628  Fluorene degradation"	
"R03693"	"!hydro-lyase, 0 Kegg"	0	"(S)-2-Methylmalate = Mesaconate + H2O"	"C02614 = C01732 + C00001"	2614	1732								"4.2.1.34"																																																																					"(S)-2-Methylmalate hydro-lyase"		"PATH: rn00660  C5-Branched dibasic acid metabolism"	"RP: A03321  C01732_C02614 main"
"R03694"	"!enzyme unknown, 0 Kegg"	0	"Mesaconate + H2O = L-threo-3-Methylmalate"	"C01732 + C00001 = C06029"	1732	6029																																																																															"PATH: rn00660  C5-Branched dibasic acid metabolism"	
"R03695"	"!enzyme unknown, 1 Kegg 2 pairs C-flow if hydrolysis!?"	0	"Mesaconate + CoA = Mesaconyl-CoA + H2O"	"C01732 + C00010 = C06028 + C00001"	1732	6028	10	6028																																																																													"PATH: rn00660  C5-Branched dibasic acid metabolism"	
"R03696"		1	"L-threo-3-Methylaspartate = Mesaconate + NH3"	"C03618 = C01732 + C00014"	3618	1732								"4.3.1.2"																																																																					"L-threo-3-Methylaspartate ammonia-lyase"	"KO: K04835  methylaspartate ammonia-lyase"	"PATH: rn00660  C5-Branched dibasic acid metabolism
PATH: rn00910  Nitrogen metabolism"	"RP: A03325  C01732_C03618 main"
"R03697"	"!enzyme unknown, 1 Kegg"	0	"Morphine = Codeine"	"C01516 = C06174"	1516	6174																																																																															"PATH: rn00950  Alkaloid biosynthesis I"	
"R03698"	"!enzyme unknown, 1 Kegg"	0	"Morphinone = Oripavine"	"C01735 = C06175"	1735	6175																																																																															"PATH: rn00950  Alkaloid biosynthesis I"	
"R03699"		1	"Pyrophosphate + N-D-Ribosylpurine = Orthophosphate + Purine mononucleotide"	"C00013 + C15586 = C00009 + C05325"	15586	5325								"2.7.1.143"																																																																					"diphosphate:purine nucleoside phosphotransferase"			
"R03700"	"!?cm, 0 before irr. Rule"	1	"3'-Phosphoadenylyl sulfate + Psychosine = Adenosine 3',5'-bisphosphate + Psychosine sulfate"	"C00053 + C01747 = C00054 + C02744"	1747	2744								"2.8.2.13"																																																																					"3'-Phosphoadenylylsulfate:galactosylsphingosine sulfotransferase"			"RP: A00016  C00053_C00054 main
RP: A03328  C01747_C02744 main
RP: A07674  C00053_C02744 trans"
"R03701"	"!2 pairs C-flow"	1	"S-Adenosyl-L-methionine + Thiopurine = S-Adenosyl-L-homocysteine + Thiopurine S-methylether"	"C00019 + C01756 = C00021 + C03542"	1756	3542	19	3542						"2.1.1.67"																																																																					"S-Adenosyl-L-methionine:thiopurine S-methyltransferase"			"RP: A00004  C00019_C00021 main
RP: A03329  C01756_C03542 main
RP: A07675  C00019_C03542 trans"
"R03702"	"!hydrolysis, 1 before"	0	"Triacetate lactone + H2O = Triacetate"	"C02752 + C00001 = C01757"	2752	1757								"3.1.1.38"																																																																					"Triacetolactone lactonohydrolase"			
"R03703"		1	"Raucaffricine + H2O = Vomilenine + D-Glucose"	"C02074 + C00001 = C01761 + C00031"	2074	31	2074	1761						"3.2.1.125"																																																																					"Raucaffricine beta-D-glucohydrolase"		"PATH: rn00901  Indole and ipecac alkaloid biosynthesis"	
"R03704"	"!3 pairs C-flow"	1	"5,10-Methylenetetrahydrofolate + tRNA UpsiC + FADH2 = Tetrahydrofolate + tRNA TpsiC + FAD"	"C00143 + C01764 + C01352 = C00101 + C01763 + C00016"	143	101	1764	1763	143	1763				"2.1.1.74"																																																																					"5,10-Methylenetetrahydrofolate:tRNA-UpsiC (uracil-5-)-methyltransferase"			"RP: A00061  C00101_C00143 main"
																																																																																						
"R03706"		1	"(Alginate)n = Oligouronides"	"C01768 = C05392"	1768	5392								"4.2.2.3"																																																																					"Poly(beta-D-1,4-mannuronide) lyase"	"KO: K01729  poly(beta-D-mannuronate) lyase"	"PATH: rn00051  Fructose and mannose metabolism"	
"R03707"	"!1 in KEGG, 0 in Brenda"	0	"(S,S)-Butane-2,3-diol + NAD+ = (S)-Acetoin + NADH"	"C03046 + C00003 = C01769 + C00004"	3046	1769								"1.1.1.76"																																																																					"(S,S)-Butane-2,3-diol:NAD+ oxidoreductase"		"PATH: rn00650  Butanoate metabolism"	"RP: A03335  C01769_C03046 main"
